virus tax id	virus name	virus lineage	refseq id	KEGG GENOME	KEGG DISEASE	DISEASE	host tax id	host name	host lineage	pmid	evidence	sample type	source organism
1229755	Vibrio phage vB_VpaS_MAR10	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Ssp2virus; Vibrio virus MAR10	NC_019713	NA	NA	NA	670	Vibrio parahaemolyticus	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio harveyi group	NA	RefSeq	NA	NA
1480731	Vibrio phage Vc1	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; Sp6virus; unclassified Sp6likevirus	KJ502657	NA	NA	NA	678	Vibrio sp.	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio	NA	RefSeq	NA	NA
1283073	Vibrio phage VCO139	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; N4virus; unclassified N4likevirus; Vibrio phage JA-1	KC438283	NA	NA	NA	666	Vibrio cholerae	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio	NA	RefSeq	NA	NA
1105327	Vibrio phage VCY-phi	Viruses; ssDNA viruses; Inoviridae; unassigned Inoviridae; Vibrio virus VCY	NC_016162	NA	NA	NA	666	Vibrio cholerae	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio	NA	RefSeq	NA	NA
642111	Vibrio phage VEJphi	Viruses; ssDNA viruses; Inoviridae; Fibrovirus; unclassified Fibrovirus	NC_012757	NA	NA	NA	666	Vibrio cholerae	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio	NA	RefSeq	NA	NA
127511	Vibrio phage Vf12	Viruses; ssDNA viruses; Inoviridae; unassigned Inoviridae; Vibrio virus Vf33	AB012574	NA	NA	NA	670	Vibrio parahaemolyticus	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio harveyi group	NA	RefSeq	NA	NA
1340745	Vibrio phage VFJ	Viruses; ssDNA viruses; Inoviridae; Saetivirus; Vibrio virus VFJ	NC_021562	NA	NA	NA	45888	Vibrio cholerae O139	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio	NA	RefSeq	NA	NA
127507	Vibrio phage VfO3K6	Viruses; ssDNA viruses; Inoviridae; unassigned Inoviridae; Vibrio virus VfO3K6	NC_002362	NA	NA	NA	670	Vibrio parahaemolyticus	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio harveyi group	NA	RefSeq	NA	NA
127508	Vibrio phage VfO4K68	Viruses; ssDNA viruses; Inoviridae; unclassified Inoviridae	NC_002363	NA	NA	NA	670	Vibrio parahaemolyticus	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio harveyi group	NA	RefSeq	NA	NA
223524	Vibrio phage VGJphi	Viruses; ssDNA viruses; Inoviridae; Fibrovirus; Vibrio virus VGJ	NC_004736	NA	NA	NA	666	Vibrio cholerae	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio	NA	RefSeq	NA	NA
1262539	Vibrio phage VH7D	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; Schizot4virus; unclassified Schizot4virus	NC_023568	NA	NA	NA	669	Vibrio harveyi	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio harveyi group	NA	RefSeq	NA	NA
207597	Vibrio phage VHML	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Vhmlvirus; Vibrio virus VHML	NC_004456	NA	NA	NA	669	Vibrio harveyi	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio harveyi group	NA	RefSeq	NA	NA
260372	Vibrio phage VP2	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Vp5virus; Vibrio virus VP2	NC_005879	NA	NA	NA	666	Vibrio cholerae	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio	NA	RefSeq	NA	NA
588068	Vibrio phage VP3	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; T7virus; unclassified T7-like viruses; Vibriophage VP4	JQ780163	NA	NA	NA	666	Vibrio cholerae	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio	NA	RefSeq	NA	NA
260827	Vibrio phage VP5	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Vp5virus; Vibrio virus VP5	NC_005891	NA	NA	NA	666	Vibrio cholerae	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio	NA	RefSeq	NA	NA
631719	Vibrio phage VP585	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Vhmlvirus; Vibrio virus VP585	NC_027981	NA	NA	NA	670	Vibrio parahaemolyticus	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio harveyi group	NA	RefSeq	NA	NA
641832	Vibrio phage VP93	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; Phikmvvirus; unclassified phiKMV-like phages	NC_012662	NA	NA	NA	670	Vibrio parahaemolyticus	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio harveyi group	NA	RefSeq	NA	NA
1538804	Vibrio phage VpKK5	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; unclassified Siphoviridae	NC_026610	NA	NA	NA	670	Vibrio parahaemolyticus	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio harveyi group	NA	RefSeq	NA	NA
1233488	Vibrio phage VPMS1	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; unclassified Podoviridae	NC_021776	NA	NA	NA	670	Vibrio parahaemolyticus	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio harveyi group	NA	RefSeq	NA	NA
1524880	Vibrio phage VPp1	Viruses; unclassified bacterial viruses	KJ936628	NA	NA	NA	670	Vibrio parahaemolyticus	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio harveyi group	NA	RefSeq	NA	NA
1341101	Vibrio phage VPUSM 8	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Peduovirinae; Hp1virus; unclassified Hp1virus	NC_022747	NA	NA	NA	127906	Vibrio cholerae O1	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio	NA	RefSeq	NA	NA
181604	Vibrio phage VSK	Viruses; ssDNA viruses; Inoviridae; Fibrovirus; Vibrio virus fs1	NC_003327	NA	NA	NA	45888	Vibrio cholerae O139	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio	NA	RefSeq	NA	NA
180503	Vibrio phage VSKK	Viruses; ssDNA viruses; Inoviridae; Fibrovirus; Vibrio virus fs1; Vibrio phage VSK	AF452449	NA	NA	NA	45888	Vibrio cholerae O139	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio	NA	RefSeq	NA	NA
1168281	Vibrio phage VvAW1	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; unclassified Podoviridae	NC_020488	NA	NA	NA	672	Vibrio vulnificus	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio	NA	RefSeq	NA	NA
1500713	Vibrio phage X29	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; unclassified Myoviridae	NC_024369	NA	NA	NA	666	Vibrio cholerae	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio	NA	RefSeq	NA	NA
141904	Vibrio virus CTXphi	Viruses; ssDNA viruses; Inoviridae; unassigned Inoviridae	NC_015209	NA	NA	NA	666	Vibrio cholerae	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio	NA	RefSeq	NA	NA
70203	Vibrio virus fs1	Viruses; ssDNA viruses; Inoviridae; Fibrovirus	NC_004306	NA	NA	NA	45888	Vibrio cholerae O139	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio	NA	RefSeq	NA	NA
70734	Vibrio virus K139	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Peduovirinae; Hp1virus	NC_003313	NA	NA	NA	45888	Vibrio cholerae O139	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio	NA	RefSeq	NA	NA
493906	Vibrio virus Kappa	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Peduovirinae; Hp1virus	AB374228	NA	NA	NA	662	Vibrio	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae	NA	NA	NA	NA
127509	Vibrio virus Vf33	Viruses; ssDNA viruses; Inoviridae; unassigned Inoviridae	NC_005948	NA	NA	NA	670	Vibrio parahaemolyticus	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio harveyi group	NA	RefSeq	NA	NA
261726	Vibrio virus VP882	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Hapunavirus	NC_009016	NA	NA	NA	670	Vibrio parahaemolyticus	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio harveyi group	NA	RefSeq	NA	NA
194802	Vibrio virus VpV262	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; unassigned Podoviridae	NC_003907	NA	NA	NA	670	Vibrio parahaemolyticus	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio harveyi group	NA	RefSeq	NA	NA
1204514	Vibriophage phi-pp2	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; Schizot4virus; Vibrio virus KVP40	JN849462	NA	NA	NA	670	Vibrio parahaemolyticus	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio; Vibrio harveyi group	NA	RefSeq	NA	NA
329886	Vibriophage VP4	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; T7virus; unclassified T7-like viruses	NC_007149	NA	NA	NA	662	Vibrio	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae	NA	RefSeq	NA	NA
54289	Vicia cryptic virus	Viruses; dsRNA viruses; Partitiviridae; Alphapartitivirus	NC_007241, NC_007242	NA	NA	NA	3906	Vicia faba	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Fabales; Fabaceae; Papilionoideae; Fabeae; Vicia	NA	RefSeq	NA	NA
310749	Vicia faba alphaendornavirus	Viruses; dsRNA viruses; Endornaviridae; Alphaendornavirus	NC_007648	NA	NA	NA	3906	Vicia faba	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Fabales; Fabaceae; Papilionoideae; Fabeae; Vicia	NA	RefSeq, UniProt	NA	NA
1661392	Victorian trout aquabirnavirus	Viruses; dsRNA viruses; Birnaviridae; Aquabirnavirus; unclassified Aquabirnavirus	NC_030242, NC_030244	NA	NA	NA	8022	Oncorhynchus mykiss	Eukaryota; Metazoa; Chordata; Craniata; Actinopterygii; Actinopteri; Neopterygii; Teleostei; Salmoniformes; Salmonidae; Salmoninae; Oncorhynchus	NA	RefSeq	NA	NA
1170656	Vinca leaf curl virus	Viruses; ssDNA viruses; Geminiviridae; Begomovirus	NC_028124	NA	NA	NA	4058	Catharanthus roseus	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; asterids; Gentianales; Apocynaceae; Rauvolfioideae; Vinceae; Catharanthinae; Catharanthus	NA	RefSeq	NA	NA
11287	Viral hemorrhagic septicemia virus	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Novirhabdovirus	Z93414	NA	NA	NA	8049	Gadus morhua	Eukaryota; Metazoa; Chordata; Craniata; Actinopterygii; Actinopteri; Neopterygii; Teleostei; Gadiformes; Gadoidei; Gadidae; Gadus	NA	RefSeq	NA	NA
1147160	Viral hemorrhagic septicemia virus Fil3	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Novirhabdovirus; Piscine novirhabdovirus	NC_000855	NA	NA	NA	8008	Esocidae	Eukaryota; Metazoa; Chordata; Craniata; Actinopterygii; Actinopteri; Neopterygii; Teleostei; Esociformes	22163333	Literature	NA	NA
1147160	Viral hemorrhagic septicemia virus Fil3	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Novirhabdovirus; Piscine novirhabdovirus	NC_000855	NA	NA	NA	8015	Salmonidae	Eukaryota; Metazoa; Chordata; Craniata; Actinopterygii; Actinopteri; Neopterygii; Teleostei; Salmoniformes	22163333	Literature	NA	NA
1147160	Viral hemorrhagic septicemia virus Fil3	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Novirhabdovirus; Piscine novirhabdovirus	NC_000855	NA	NA	NA	8045	Gadidae	Eukaryota; Metazoa; Chordata; Craniata; Actinopterygii; Actinopteri; Neopterygii; Teleostei; Gadiformes; Gadoidei	22163333	Literature	NA	NA
1147160	Viral hemorrhagic septicemia virus Fil3	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Novirhabdovirus; Piscine novirhabdovirus	NC_000855	NA	NA	NA	8256	Pleuronectidae	Eukaryota; Metazoa; Chordata; Craniata; Actinopterygii; Actinopteri; Neopterygii; Teleostei; Pleuronectiformes; Pleuronectoidei	22163333	Literature	NA	NA
1147160	Viral hemorrhagic septicemia virus Fil3	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Novirhabdovirus; Piscine novirhabdovirus	NC_000855	NA	NA	NA	55118	Clupeidae	Eukaryota; Metazoa; Chordata; Craniata; Actinopterygii; Actinopteri; Neopterygii; Teleostei; Clupeiformes; Clupeoidei	22163333	Literature	NA	NA
2169971	Visna-maedi virus	Viruses; Ortervirales; Retroviridae; Orthoretrovirinae; Lentivirus	NC_001452	NA	NA	NA	9940	Ovis aries	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Laurasiatheria; Ruminantia; Pecora; Bovidae; Caprinae; Ovis	NA	UniProt	NA	NA
28874	Volepox virus	Viruses; dsDNA viruses, no RNA stage; Poxviridae; Chordopoxvirinae; Orthopoxvirus	NC_031033	NA	NA	NA	9534	Chlorocebus aethiops	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Cercopithecoidea; Cercopithecidae; Cercopithecinae; Chlorocebus	27613417	Literature	NA	NA
28874	Volepox virus	Viruses; dsDNA viruses, no RNA stage; Poxviridae; Chordopoxvirinae; Orthopoxvirus	NC_031033	NA	NA	NA	100895	Microtus californicus	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Rodentia; Myomorpha; Cricetidae; Arvicolinae; Microtus	27613417	Literature	NA	NA
1163709	Vulpes vulpes papillomavirus 1	Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; Firstpapillomavirinae; Treisetapapillomavirus; Treisetapapillomavirus 1	KF857586	NA	NA	NA	9627	Vulpes vulpes	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Laurasiatheria; Carnivora; Caniformia; Canidae; Vulpes	NA	RefSeq	NA	NA
1888308	Wabat virus	Viruses; unclassified viruses	NC_030841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40067	Wad Medani virus	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NC_027533, NC_027539, NC_027540, NC_027541, NC_027542, NC_027543, NC_027544, NC_027545, NC_027546, NC_027547	NA	NA	NA	34630	Rhipicephalus	Eukaryota; Metazoa; Arthropoda; Chelicerata; Arachnida; Acari; Parasitiformes; Ixodida; Ixodoidea; Ixodidae; Rhipicephalinae	NA	RefSeq	NA	NA
40067	Wad Medani virus	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NC_027533, NC_027539, NC_027540, NC_027541, NC_027542, NC_027543, NC_027544, NC_027545, NC_027546, NC_027547	NA	NA	NA	426455	Rhipicephalus	Eukaryota; Metazoa; Arthropoda; Chelicerata; Arachnida; Acari; Parasitiformes; Ixodida; Ixodoidea; Ixodidae; Rhipicephalinae; Rhipicephalus	NA	RefSeq	NA	NA
1569258	Walkabout Creek virus	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; unclassified Rhabdoviridae	NC_028232	NA	NA	NA	467355	Culicoides austropalpalis	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Nematocera; Culicomorpha; Chironomoidea; Ceratopogonidae; Ceratopogoninae; Culicoidini; Culicoides; Oecacta	NA	RefSeq	NA	NA
40061	Wallal virus	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NC_022553, NC_022554, NC_022555, NC_022556, NC_022557, NC_022558, NC_022559, NC_022560, NC_022561, NC_022562	NA	NA	NA	376584	Anopheles annulipes	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Nematocera; Culicomorpha; Culicoidea; Culicidae; Anophelinae; Anopheles; Cellia	NA	RefSeq	NA	NA
1457165	Wallerfield virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; unclassified ssRNA positive-strand viruses; Negevirus	NC_023440	NA	NA	NA	284563	Culex portesi	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Nematocera; Culicomorpha; Culicoidea; Culicidae; Culicinae; Culicini; Culex; Melanoconion	NA	RefSeq	NA	NA
39720	Walleye dermal sarcoma virus	Viruses; Ortervirales; Retroviridae; Orthoretrovirinae; Epsilonretrovirus	NC_001867	NA	NA	NA	283036	Sander vitreus	Eukaryota; Metazoa; Chordata; Craniata; Actinopterygii; Actinopteri; Neopterygii; Teleostei; Perciformes; Percoidei; Percidae; Luciopercinae; Sander	NA	UniProt	NA	NA
146073	Walrus calicivirus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Caliciviridae; Vesivirus; Vesicular exanthema of swine virus	NC_004541	NA	NA	NA	9707	Odobenus rosmarus	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Laurasiatheria; Carnivora; Caniformia; Odobenidae; Odobenus	NA	RefSeq, UniProt	NA	NA
1169032	Wasabi mottle virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Virgaviridae; Tobamovirus	NC_003355	NA	NA	NA	75806	Eutrema japonicum	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Brassicales; Brassicaceae; Eutremeae; Eutrema	9787663	Literature	NA	NA
1888309	Washington bat picornavirus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; unclassified Picornaviridae	NC_030843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1848040	Water chestnut soymovirus 1	Viruses; Ortervirales; Caulimoviridae; Soymovirus; unclassified Soymovirus	NC_030205	NA	NA	NA	110284	Eleocharis dulcis	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Liliopsida; Petrosaviidae; Poales; Cyperaceae; Cyperoideae; Eleocharideae; Eleocharis	NA	RefSeq	NA	NA
502096	Waterbuck coronavirus US/OH-WD358-GnC/1994	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Nidovirales; Coronaviridae; Coronavirinae; Betacoronavirus; Betacoronavirus 1; Bovine coronavirus	FJ425185	NA	NA	NA	9962	Kobus ellipsiprymnus	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Laurasiatheria; Ruminantia; Pecora; Bovidae; Reduncinae; Kobus	NA	RefSeq	NA	NA
422137	Waterbuck coronavirus US/OH-WD358-TC/1994	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Nidovirales; Coronaviridae; Coronavirinae; Betacoronavirus; Betacoronavirus 1; Bovine coronavirus	FJ425184	NA	NA	NA	9962	Kobus ellipsiprymnus	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Laurasiatheria; Ruminantia; Pecora; Bovidae; Reduncinae; Kobus	NA	RefSeq	NA	NA
422135	Waterbuck coronavirus US/OH-WD358/1994	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Nidovirales; Coronaviridae; Coronavirinae; Betacoronavirus; Betacoronavirus 1; Bovine coronavirus	FJ425186	NA	NA	NA	9962	Kobus ellipsiprymnus	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Laurasiatheria; Ruminantia; Pecora; Bovidae; Reduncinae; Kobus	NA	RefSeq	NA	NA
76052	Watermelon bud necrosis virus	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Bunyavirales; Tospoviridae; Orthotospovirus; Watermelon bud necrosis orthotospovirus	FJ694963	NA	NA	NA	260674	Citrullus lanatus subsp. vulgaris	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Cucurbitales; Cucurbitaceae; Benincaseae; Citrullus; Citrullus lanatus	NA	RefSeq	NA	NA
35341	Watermelon chlorotic stunt virus	Viruses; ssDNA viruses; Geminiviridae; Begomovirus	NC_003708, NC_003709	NA	NA	NA	260674	Citrullus lanatus subsp. vulgaris	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Cucurbitales; Cucurbitaceae; Benincaseae; Citrullus; Citrullus lanatus	NA	RefSeq	NA	NA
146500	Watermelon mosaic virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus	NC_006262	T40311	NA	NA	3660	Cucurbita	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Cucurbitales; Cucurbitaceae; Cucurbiteae	15290385	Literature	NA	NA
146500	Watermelon mosaic virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus	NC_006262	T40311	NA	NA	3665	Cucurbita pepo var. melopepo	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Cucurbitales; Cucurbitaceae; Cucurbiteae; Cucurbita; Cucurbita pepo; Cucurbita pepo subsp. pepo	15290385	Literature	NA	NA
146500	Watermelon mosaic virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus	NC_006262	T40311	NA	NA	3888	Pisum sativum	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Fabales; Fabaceae; Papilionoideae; Fabeae; Pisum	15290385	Literature	NA	NA
146500	Watermelon mosaic virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus	NC_006262	T40311	NA	NA	51238	Vanilla	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Liliopsida; Petrosaviidae; Asparagales; Orchidaceae; Vanilloideae; Vanilleae	15290385	Literature	NA	NA
146500	Watermelon mosaic virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus	NC_006262	T40311	NA	NA	59331	Orchis	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Liliopsida; Petrosaviidae; Asparagales; Orchidaceae; Orchidoideae; Orchideae; Orchidinae	15290385	Literature	NA	NA
146500	Watermelon mosaic virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus	NC_006262	T40311	NA	NA	260674	Citrullus lanatus subsp. vulgaris	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Cucurbitales; Cucurbitaceae; Benincaseae; Citrullus; Citrullus lanatus	NA	NA	NA	NA
146500	Watermelon mosaic virus	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus	NC_006262	T40311	NA	NA	342001	Habenaria radiata	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Liliopsida; Petrosaviidae; Asparagales; Orchidaceae; Orchidoideae; Orchideae; Orchidinae; Habenaria	15290385	Literature	NA	NA
1933300	Watermelon silver mottle orthotospovirus	Viruses; ssRNA viruses; ssRNA negative-strand viruses; Bunyavirales; Tospoviridae; Orthotospovirus	NC_003832, NC_003841, NC_003843	NA	NA	NA	3654	Citrullus lanatus	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Cucurbitales; Cucurbitaceae; Benincaseae; Citrullus	NA	UniProt	NA	NA
1978413	Watermelon virus A	Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; unclassified Betaflexiviridae	NC_034377	NA	NA	NA	3654	Citrullus lanatus	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; rosids; Cucurbitales; Cucurbitaceae; Benincaseae; Citrullus	NA	RefSeq	NA	NA
